,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"yf[1, 68]",16.422,4.672,8.0,23.0,0.064,0.046,5378.0,3771.0,1.0
"yf[1, 69]",5.39,2.881,0.0,9.0,0.043,0.031,4529.0,3778.0,1.0
"yf[1, 70]",23.64,5.423,13.0,31.0,0.08,0.056,4600.0,3888.0,1.0
"yf[1, 71]",13.092,4.322,5.0,19.0,0.064,0.046,4515.0,3850.0,1.0
"yf[1, 72]",11.657,3.977,5.0,17.0,0.059,0.043,4594.0,3569.0,1.0
"yf[1, 73]",14.611,4.491,7.0,21.0,0.064,0.045,4944.0,3939.0,1.0
"yf[1, 74]",8.567,3.578,2.0,13.0,0.05,0.037,5099.0,3748.0,1.0
"yf[1, 75]",20.008,4.978,11.0,27.0,0.073,0.053,4678.0,4005.0,1.0
"yf[1, 76]",7.128,3.314,2.0,12.0,0.045,0.033,5261.0,3591.0,1.0
"yf[1, 77]",11.998,4.201,5.0,18.0,0.063,0.045,4371.0,3804.0,1.0
"yf[1, 78]",9.221,3.729,2.0,14.0,0.05,0.036,5564.0,3876.0,1.0
"yf[1, 79]",28.346,5.638,19.0,37.0,0.085,0.06,4350.0,3557.0,1.0
"yf[1, 80]",11.038,4.022,5.0,17.0,0.058,0.041,4741.0,3756.0,1.0
"yf[1, 81]",5.274,2.84,1.0,9.0,0.04,0.03,5141.0,4010.0,1.0
"yf[1, 82]",27.703,5.534,18.0,36.0,0.083,0.059,4476.0,3292.0,1.0
"yf[1, 83]",15.095,4.565,8.0,22.0,0.066,0.048,4798.0,3568.0,1.0
"yf[1, 84]",23.095,5.283,13.0,30.0,0.08,0.057,4379.0,3820.0,1.0
"yf[1, 85]",6.974,3.125,1.0,11.0,0.044,0.032,4925.0,3967.0,1.0
"yf[1, 86]",12.944,4.243,6.0,19.0,0.059,0.043,5185.0,3981.0,1.0
"yf[1, 87]",7.225,3.234,2.0,12.0,0.047,0.034,4799.0,3924.0,1.0
"yf[1, 88]",15.169,4.488,8.0,22.0,0.061,0.044,5388.0,3661.0,1.0
"yf[1, 89]",15.902,4.591,9.0,23.0,0.065,0.047,5022.0,3555.0,1.0
"yf[1, 90]",9.856,3.773,3.0,15.0,0.055,0.039,4761.0,3843.0,1.0
"yf[1, 91]",7.044,3.257,2.0,12.0,0.046,0.033,4890.0,3961.0,1.0
"yf[1, 92]",8.752,3.582,3.0,14.0,0.05,0.037,5049.0,3544.0,1.0
"yf[1, 93]",8.526,3.531,2.0,13.0,0.05,0.036,4877.0,3998.0,1.0
"yf[1, 94]",4.417,2.621,0.0,8.0,0.039,0.029,4831.0,3984.0,1.0
"yf[1, 95]",12.536,4.267,6.0,19.0,0.063,0.045,4630.0,3447.0,1.0
"yf[1, 96]",6.149,2.978,1.0,10.0,0.044,0.031,4517.0,3609.0,1.0
"yf[1, 97]",8.53,3.587,2.0,13.0,0.052,0.037,4757.0,3720.0,1.0
"yf[1, 98]",5.334,2.815,1.0,9.0,0.041,0.03,4867.0,3572.0,1.0
"yf[1, 99]",6.257,3.045,1.0,10.0,0.044,0.033,4815.0,4071.0,1.0
